battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range,kfold,px_height_bin3,px_width_bin3,Mobile_wt_bin3,m_dep_bin3,size_screen,px_res,mobile_g
7.275864600546533,1,2.1,0,9,0,3.6635616461296463,0.4,4.653960350157523,7,16,6.437751649736401,6.822197390620491,8.233503140233994,14,9,10,0,0,0,3,2,0,0,0,0,4.844187086458591,13.257259588240617,0
6.331501849893691,1,2.8,1,2,1,3.713572066704308,0.1,4.605170185988092,7,6,6.056784013228625,6.763884908562435,7.99799931797973,15,12,19,1,0,1,2,2,0,0,0,0,5.198497031265826,12.817171566975418,1
6.345636360828596,0,0.6,1,2,0,3.6888794541139363,0.1,5.220355825078324,8,9,5.966146739123692,6.606650186198215,7.941651252930556,7,6,7,1,0,1,1,2,0,0,2,0,3.7612001156935624,12.568880743172354,1
6.455198563340122,1,0.6,1,1,1,3.9318256327243257,0.3,4.584967478670572,5,13,5.267858159063328,6.897704943128636,7.653494909661253,13,12,12,1,0,0,1,2,0,0,0,0,5.056245805348308,12.159389759489759,1
6.866933284461882,1,1.7,0,15,0,2.6390573296152584,0.4,5.049856007249537,4,16,4.477336814478207,6.602587892189336,8.110427237575024,10,9,10,1,1,1,2,2,0,0,1,0,4.51085950651685,11.067153854452917,1
7.532088143541722,0,0.5,0,13,1,3.970291913552122,0.7,5.225746673713202,1,17,5.877735781779639,6.335054251498059,5.924255797414532,14,9,3,1,0,1,0,2,0,0,2,1,4.844187086458591,12.208215348302124,1
6.826545223556594,1,2.2,1,12,1,2.3978952727983707,0.1,5.14166355650266,7,18,7.149131598557407,7.293017679772782,8.056426767522984,8,2,11,1,1,0,3,2,1,1,2,0,2.833213344056216,14.44068345524298,1
6.725033642166843,0,1.1,0,0,1,3.8501476017100584,0.3,4.543294782270004,6,0,6.710523109452428,7.220373836723949,8.10711747075039,8,0,19,1,1,0,3,2,1,1,0,0,0.0,13.928947273150126,1
6.71901315438526,0,1.1,1,2,1,2.9444389791664403,0.9,5.081404364984463,2,16,6.1070228877422545,6.71174039505618,7.416979621381154,14,0,17,1,1,1,0,2,0,0,1,2,0.0,12.81531906067353,1
6.591673732008658,0,1.7,1,0,1,1.791759469228055,0.6,4.624972813284271,2,20,6.371611847231857,6.654152520183219,6.727431724850855,16,0,5,1,1,0,0,2,0,0,0,1,0.0,13.022766221635607,1
6.240275845170769,1,0.5,1,7,0,2.772588722239781,0.9,4.430816798843313,3,15,5.521460917862246,7.52294091807237,7.8674885686991285,18,14,15,0,1,1,2,2,0,2,0,2,5.53338948872752,13.039855299869082,0
7.515889085215125,1,2.1,1,0,1,3.4339872044851463,0.2,5.220355825078324,7,15,5.6240175061873385,7.115582126184454,8.030409562130485,7,3,5,1,1,0,3,2,0,1,2,0,3.091042453358316,12.735173259760906,1
6.300785794663244,1,0.5,1,2,1,2.0794415416798357,0.2,4.867534450455582,5,15,5.429345628954441,6.415096959171596,7.424165281042028,13,4,17,1,1,0,0,2,0,0,1,0,3.970291913552122,11.838416196403573,1
7.542213463193403,0,2.4,1,12,1,2.70805020110221,0.6,4.532599493153256,4,15,7.249215057114389,7.325148957955575,7.15305163493748,9,6,16,1,0,1,1,2,2,2,0,1,4.007333185232471,14.572994520563826,1
7.104144092987527,0,3.0,0,4,0,3.871201010907891,0.4,5.298317366548036,3,7,7.52456122628536,7.584773077612199,7.727094484779841,13,5,4,0,1,1,2,2,2,2,2,0,4.189654742026425,15.108286508102927,0
7.277938572945661,1,2.5,1,2,0,2.302585092994046,0.2,5.049856007249537,8,16,6.6039438246004725,7.283448228756631,6.343880434126331,12,11,8,0,0,0,0,2,1,1,1,0,4.890349128221754,13.885350004338896,0
6.727431724850855,0,0.5,0,2,1,3.332204510175204,0.2,4.820281565605037,1,16,7.259819610363186,7.288927694521257,7.3727463664043285,11,9,20,1,1,0,1,2,2,1,1,0,4.605170185988092,14.547361010135406,1
6.897704943128636,1,1.8,1,4,1,4.02535169073515,0.7,4.8283137373023015,1,12,3.8501476017100584,6.975413927455952,7.460490305825338,8,5,10,1,0,1,1,2,0,1,1,1,3.713572066704308,10.80314064325726,1
7.550135342488429,1,2.3,0,1,1,2.9444389791664403,0.2,4.499809670330265,7,9,6.962243464266207,7.415776975415394,7.962763930168115,12,1,13,1,1,1,3,2,1,2,0,0,2.5649493574615367,14.376471726183924,1
6.920671504248683,0,0.5,1,4,0,3.6888794541139363,0.1,5.087596335232384,4,6,6.78332520060396,7.086737934510577,7.938445551164788,8,0,10,1,1,0,2,2,1,1,2,0,0.0,13.868094469147557,1
7.4133673356952405,1,2.4,0,3,0,3.7612001156935624,0.1,5.293304824724492,5,16,7.479299637782834,7.493873886783559,7.862497197230545,18,1,14,1,0,0,3,2,2,2,2,0,2.9444389791664403,14.972052389002215,1
7.113142108707088,1,1.1,1,0,0,3.5553480614894135,0.2,4.875197323201151,3,3,6.841615476477592,7.485491608030754,7.1891677384203225,7,3,12,0,1,1,1,2,1,2,1,0,3.091042453358316,14.325477413094012,0
7.1846291527173145,0,1.9,1,0,1,2.4849066497880004,0.8,5.241747015059643,2,15,6.535241271013659,7.3727463664043285,7.484930283289661,12,10,2,1,0,0,1,2,1,2,2,2,4.795790545596741,13.905907779839772,1
6.999422467507961,1,0.5,0,4,0,3.828641396489095,0.5,5.288267030694535,1,5,5.19295685089021,7.129297548929373,6.329720905522696,9,1,10,1,1,0,0,2,0,1,2,1,2.302585092994046,12.315886231536561,1
6.710523109452428,0,0.5,1,2,0,4.07753744390572,0.3,5.081404364984463,4,4,6.150602768446279,6.543911845564792,7.158513997329321,17,7,17,0,0,1,0,2,0,0,1,0,4.787491742782046,12.69094333531328,0
7.07326971745971,1,0.8,0,1,0,1.791759469228055,0.9,5.043425116919247,5,17,6.81783057145415,7.265429723253953,6.298949246855942,8,7,18,0,0,1,0,2,1,1,1,2,4.04305126783455,14.081466824997776,0
7.534762657037537,1,2.0,0,7,1,3.044522437723423,0.1,4.406719247264253,7,14,4.48863636973214,7.428333194190806,7.6708948313621175,13,12,12,1,1,1,2,2,0,2,0,0,5.056245805348308,11.905082411014654,1
7.282073658093465,0,1.6,1,12,1,3.970291913552122,0.3,4.574710978503383,2,18,5.236441962829949,7.179307969504034,7.772331575169614,10,1,10,1,1,1,2,2,0,1,0,0,2.3978952727983707,12.40965817962872,1
7.180069874302796,1,0.8,1,0,0,3.2188758248682006,0.9,5.056245805348308,6,0,4.7535901911063645,7.491087593534876,8.251663923605589,14,13,17,0,1,0,3,2,0,2,1,2,5.209486152841421,12.235466385606019,0
7.356918242356021,1,0.5,1,0,0,3.044522437723423,0.5,4.844187086458591,2,0,7.38025578842646,7.565793282428515,6.492239835020471,14,9,13,1,1,1,1,2,2,2,1,1,4.844187086458591,14.944907757736576,1
7.086737934510577,1,1.1,1,2,1,2.1972245773362196,0.9,4.394449154672439,6,6,5.793013608384144,6.90975328164481,6.467698726104354,14,2,19,1,0,0,0,2,0,1,0,2,3.367295829986474,12.698718005256733,1
7.222566018822171,1,1.8,1,6,0,3.5553480614894135,0.5,5.093750200806762,1,7,6.317164686747284,6.590301048196686,8.257644958208228,18,4,18,0,1,1,3,2,0,0,2,1,4.290459441148391,12.904286966423138,0
6.459904454377535,0,1.7,1,11,0,3.332204510175204,0.5,4.634728988229636,4,17,7.066466970136958,7.232733136177615,7.914252278742441,7,2,9,1,1,0,2,2,1,1,0,1,2.70805020110221,14.297624312739483,1
6.481577129276431,0,0.5,1,1,0,4.07753744390572,0.6,4.962844630259907,3,2,6.142037405587356,6.661854740545311,6.338594078203183,18,12,9,0,0,1,0,2,0,0,1,1,5.37989735354046,12.800462461565864,0
7.371489295214277,0,0.6,0,0,0,1.791759469228055,0.8,4.727387818712341,5,2,6.655440350367647,7.242797922793756,8.14060704285845,7,5,19,1,1,1,3,2,1,1,0,2,3.58351893845611,13.89623580188771,1
6.661854740545311,1,1.3,1,1,0,4.174387269895637,0.2,4.48863636973214,2,7,5.910796644040527,6.410174881966167,8.259199362666282,17,10,9,0,0,0,3,2,0,0,0,0,5.14166355650266,12.316616205975087,0
7.5256399750415355,0,0.9,1,0,1,3.5263605246161616,0.4,5.278114659230517,1,0,6.501289670540389,6.577861357721047,7.424165281042028,14,12,9,1,0,1,1,2,1,0,2,0,5.1298987149230735,13.076258704074306,1
7.388327859577107,1,2.3,1,3,0,3.970291913552122,0.1,4.61512051684126,5,8,5.0238805208462765,7.033506484287697,6.489204931325317,7,3,2,1,1,0,0,2,0,1,0,0,3.091042453358316,12.04990994294196,1
6.298949246855942,1,0.5,1,4,1,4.110873864173311,0.7,4.890349128221754,5,7,6.542471960506805,6.939253946041508,6.839476438228843,14,0,5,1,1,0,0,2,1,1,1,1,0.0,13.47931588281931,1
7.45182223652793,1,1.0,0,7,0,3.258096538021482,0.8,4.48863636973214,6,19,7.07326971745971,7.40184157874383,7.773594467360194,5,1,19,0,0,1,3,2,1,2,0,2,1.791759469228055,14.473653682762475,0
7.121252453244542,0,0.5,0,2,0,3.332204510175204,0.1,4.477336814478207,8,5,5.616771097666572,6.403574197934815,7.805882040228621,14,0,8,1,1,1,2,2,0,0,0,0,0.0,12.015051355559686,1
6.805722553416985,1,0.7,0,3,0,1.3862943611198906,0.3,4.90527477843843,7,9,6.516193076042964,7.1592919047975645,8.13505390861157,12,11,15,0,0,1,3,2,1,1,1,0,4.890349128221754,13.673227841105062,0
6.423246963533519,1,2.5,0,0,0,2.3978952727983707,0.8,4.882801922586371,6,9,7.104144092987527,7.488293515159428,7.926602599181384,16,8,11,1,0,0,2,2,1,2,1,2,4.859812404361672,14.591056284415094,1
6.728628613084702,0,0.8,1,2,1,3.7612001156935624,0.8,4.859812404361672,5,18,5.983936280687191,7.229113877793302,7.857093864902493,15,2,13,1,1,1,2,2,0,1,1,2,3.4339872044851463,13.209804495375408,1
7.106606137727303,0,1.6,1,5,0,1.6094379124341003,0.3,5.135798437050262,6,7,7.258412150595307,7.4377951216719325,7.6004023345004,9,2,4,0,0,0,2,2,2,2,2,0,2.9444389791664403,14.694914459061659,0
7.22983877815125,0,1.1,0,5,1,3.6109179126442243,0.8,5.303304908059076,2,7,6.289715570908998,7.227662498728654,8.139440521874608,5,4,17,1,1,1,3,2,0,1,2,2,3.044522437723423,13.514795929479785,1
6.97166860472579,0,1.7,1,4,1,3.8918202981106265,0.3,5.093750200806762,6,8,7.080867896690782,7.575071699507561,5.583496308781699,8,0,12,1,0,0,0,2,1,2,2,0,0.0,14.654585416235266,1
6.821107472256465,1,2.6,0,0,0,3.6109179126442243,0.3,5.278114659230517,4,12,5.241747015059643,6.900730664045173,7.293697720601438,13,0,14,0,1,0,0,2,0,0,2,0,0.0,12.136170432145745,0
6.949856455000773,0,2.7,1,16,1,3.9318256327243257,0.8,4.543294782270004,7,18,6.590301048196686,7.441906728051625,8.075893630298857,18,0,20,1,1,1,3,2,1,2,0,2,0.0,14.030247674004956,1
6.583409222158765,0,1.1,0,12,0,2.5649493574615367,1.0,4.543294782270004,6,20,4.9344739331306915,7.22402480828583,7.7664168980196555,13,6,3,0,0,0,1,2,0,1,0,2,4.3694478524670215,12.150554650173685,0
7.537430036586509,0,1.3,1,9,1,4.174387269895637,1.0,4.59511985013459,3,19,6.398594934535208,7.10002716662926,8.049746290952191,17,0,2,1,1,1,3,2,0,1,0,2,0.0,13.496132775041344,1
7.1731917424865985,1,2.1,0,6,1,2.3978952727983707,0.4,4.700480365792417,8,15,7.197435354096591,7.535830462798367,7.705262474866325,9,3,15,1,1,1,2,2,2,2,0,0,3.332204510175204,14.731983673205571,1
7.546446273746024,1,2.1,1,8,0,4.1588830833596715,0.2,4.90527477843843,2,11,6.45833828334479,6.638567789166521,8.248790733696413,14,3,18,0,1,1,3,2,0,0,1,0,3.7612001156935624,13.094029744336433,0
6.813444599510896,1,0.7,1,7,0,3.871201010907891,0.1,4.990432586778736,3,9,6.018593214496234,7.404887575616125,7.126890808898808,14,10,16,0,1,0,0,2,0,2,1,0,4.948759890378168,13.420437762228975,0
6.760414691083428,0,2.3,0,9,1,1.9459101490553132,0.1,4.68213122712422,8,14,6.721425700790643,7.589841512182657,8.148734808937169,9,4,9,1,1,1,3,2,1,2,0,0,3.6109179126442243,14.309556588458795,1
7.53955882930103,1,2.0,0,11,0,3.58351893845611,0.1,5.303304908059076,4,14,6.836259277277067,7.592870287844818,7.565793282428515,17,7,15,0,1,0,2,2,1,2,2,0,4.787491742782046,14.427551256910428,0
7.327123292259293,1,2.2,0,5,1,3.5263605246161616,0.5,5.181783550292085,8,18,5.0238805208462765,6.913737350659685,8.249836485425702,14,9,13,1,1,1,3,2,0,1,2,1,4.844187086458591,11.930029246855103,1
7.540090320145325,0,2.2,0,4,0,3.9512437185814275,0.3,5.0689042022202315,5,7,6.169610732491456,7.348587530927593,7.114769448366463,12,0,14,1,0,0,1,2,0,2,1,0,0.0,13.515461663962748,1
6.682108597449809,1,2.9,1,4,0,3.6635616461296463,0.5,4.51085950651685,4,6,6.638567789166521,7.254177846456518,6.3818160174060985,9,2,6,0,1,0,0,2,1,1,0,1,2.9444389791664403,13.890729341509948,0
7.371489295214277,1,2.2,1,2,0,4.07753744390572,0.1,4.859812404361672,4,4,6.86484777797086,7.555905093611346,8.284504227258497,16,14,14,1,0,1,3,2,1,2,1,0,5.41610040220442,14.419185882491654,1
6.974478911025045,0,0.7,1,9,0,3.9512437185814275,0.5,4.8283137373023015,4,15,7.2485040723706105,7.555381944240273,6.311734809152915,12,8,6,1,1,0,0,2,2,2,1,1,4.574710978503383,14.80265147544917,1
7.13966033596492,1,2.0,1,2,1,3.1780538303479458,0.2,4.820281565605037,7,10,6.80903930604298,7.1808311990445555,7.700295203420117,12,11,10,1,0,1,2,2,1,1,1,0,4.890349128221754,13.988005659565488,1
7.3098814858247865,0,2.4,0,6,1,1.3862943611198906,0.9,4.543294782270004,7,17,6.851184927493743,6.911747300251674,7.097548850614793,14,13,17,1,1,0,1,2,1,1,0,2,5.209486152841421,13.760878010260452,1
6.834108738813838,1,0.5,1,11,0,4.04305126783455,0.7,4.394449154672439,8,13,5.402677381872279,7.126087273299125,6.502790045915623,19,10,5,0,1,0,0,2,0,1,0,1,5.25227342804663,12.523449433316992,0
7.182352111885263,1,2.6,0,7,0,4.174387269895637,0.8,4.859812404361672,7,16,4.0943445622221,6.3561076606958915,8.095293776844649,6,3,13,0,0,0,2,2,0,0,1,2,2.9444389791664403,10.431936961055667,0
7.014814351275545,1,0.5,1,1,0,3.9889840465642745,0.6,4.804021044733257,4,16,5.459585514144159,6.606650186198215,8.204124932574041,7,3,20,1,1,0,3,2,0,0,1,1,3.091042453358316,12.060624819109579,1
6.799055862058796,0,1.0,1,3,1,1.6094379124341003,0.3,4.718498871295094,1,4,7.22983877815125,7.293017679772782,6.966967138613983,12,10,4,1,1,1,1,2,2,1,0,0,4.795790545596741,14.521451547611143,1
7.418180822726788,1,0.5,0,3,1,4.110873864173311,0.2,5.272999558563747,6,18,7.360739903058278,7.429520842786462,7.379008127628304,18,17,14,1,0,0,2,2,2,2,2,0,5.726847747587197,14.789031545542134,1
6.42648845745769,1,2.3,0,0,0,3.4965075614664802,0.5,5.298317366548036,7,20,6.645090969505644,6.774223886357614,7.7025561132685825,18,13,7,0,0,0,1,2,1,0,2,1,5.459585514144159,13.416871598599963,0
7.4342573821331355,0,2.3,1,4,1,3.8501476017100584,0.9,4.941642422609304,1,6,6.51471269087253,7.563200592358071,7.240649694255466,16,10,6,1,1,0,1,2,1,2,1,2,5.081404364984463,14.075912128376505,1
6.467698726104354,0,1.0,0,9,1,2.9444389791664403,0.2,5.236441962829949,8,12,6.093569770045136,6.984716320118266,7.88193748927207,7,5,18,1,1,1,1,2,0,1,2,0,3.58351893845611,13.075101944130148,1
7.028201432058005,1,2.9,1,5,1,4.060443010546419,0.8,5.099866427824199,1,13,6.834108738813838,6.956545443151569,7.6251071482389,11,5,17,1,1,1,1,2,1,1,2,2,4.02535169073515,13.788625368432882,1
7.153833801578843,1,0.5,1,1,0,4.007333185232471,0.1,4.653960350157523,8,16,6.366470447731438,6.621405651764134,7.052721049232323,7,1,20,0,0,1,0,2,0,0,0,0,2.0794415416798357,12.984826258273495,0
7.519692404116539,1,1.8,1,13,1,2.833213344056216,0.7,4.90527477843843,6,18,4.77912349311153,6.364750756851911,8.075271546297458,15,14,15,1,1,0,3,2,0,0,1,1,5.351858133476067,11.133727339237783,1
6.840546529288687,0,1.1,0,7,0,3.2188758248682006,0.8,4.727387818712341,5,12,7.013915474810528,7.288927694521257,6.925595197110468,12,7,9,0,0,1,0,2,1,1,0,2,4.442651256490317,14.301260805895389,0
7.480428306074208,1,0.5,1,3,0,4.174387269895637,0.7,4.762173934797756,8,15,5.602118820879701,6.302618975744905,7.51479976048867,5,2,20,0,1,1,1,2,0,0,0,1,2.3978952727983707,11.89921454942514,0
7.546446273746024,1,0.5,1,1,0,3.1780538303479458,0.1,5.19295685089021,8,3,7.093404625868766,7.267525427828172,7.301822342137932,15,7,17,0,1,0,2,2,1,1,2,0,4.663439094112067,14.359401643980572,0
6.981934677156389,0,2.3,1,0,1,2.70805020110221,0.7,5.2574953720277815,5,0,6.9930151229329605,7.449498005382849,7.764720544771477,17,16,2,1,1,1,2,2,1,2,2,1,5.60947179518496,14.441013064952756,1
7.586803535162581,1,0.5,1,0,0,3.713572066704308,0.3,5.231108616854587,7,19,6.186208623900494,6.827629234502852,6.349138991379798,8,7,17,1,1,0,0,2,0,0,2,0,4.04305126783455,13.010696350777552,1
6.598509028614515,0,0.8,0,7,0,2.833213344056216,0.4,4.9344739331306915,4,12,5.313205979041787,7.488852955733459,7.88193748927207,12,0,19,1,1,0,2,2,0,2,1,0,0.0,12.79656398283942,1
7.325148957955575,0,0.5,0,6,1,3.8918202981106265,0.6,4.969813299576001,5,14,6.688354713946762,7.306531398939505,7.945555428253489,15,5,11,1,1,1,3,2,1,1,1,1,4.330733340286331,13.992969477946273,1
7.582738488914411,1,1.0,0,16,1,3.5553480614894135,0.1,5.062595033026967,2,17,7.036148493750536,7.503289630675082,6.5722825426940075,18,2,2,1,0,1,1,2,1,2,1,0,3.6109179126442243,14.538007295574545,1
6.5722825426940075,1,0.5,0,1,0,3.4339872044851463,0.3,4.983606621708336,4,2,6.467698726104354,7.331714969726466,7.741967899820685,12,10,10,0,1,1,1,2,0,2,1,0,4.795790545596741,13.797206047929835,0
7.081708586105575,1,2.3,0,13,0,2.1972245773362196,0.5,5.293304824724492,3,14,5.940171252720432,6.838405200847344,6.795705775173514,9,6,13,1,1,0,0,2,0,0,2,1,4.007333185232471,12.774871850796657,1
7.32052696227274,0,0.6,1,1,0,3.4965075614664802,0.7,4.912654885736052,3,8,6.871091294610546,7.327123292259293,6.75110146893676,8,2,10,1,0,1,1,2,1,2,1,1,2.833213344056216,14.19651970881032,1
7.035268599281097,1,2.0,1,0,0,3.8501476017100584,0.3,4.430816798843313,1,4,5.683579767338681,7.52131798019924,8.016317898503415,19,17,9,1,1,1,3,2,0,2,0,0,5.780743515792329,13.20095087292392,1
6.917705609835305,1,1.0,1,2,0,1.0986122886681098,0.6,4.634728988229636,8,14,6.816735880594968,6.950814768442584,7.448333860897476,7,5,15,0,0,0,1,2,1,1,0,1,3.58351893845611,13.765497496360485,0
6.968850378341948,1,2.5,1,6,0,2.3978952727983707,0.9,5.081404364984463,1,13,7.3758821482150125,7.4999765409521215,8.24380842366528,7,3,16,0,0,1,3,2,2,2,1,2,3.091042453358316,14.874679415345927,0
6.5722825426940075,1,2.1,1,5,1,2.4849066497880004,0.1,5.288267030694535,3,6,7.467942332285852,7.527255919373784,7.060476365999801,15,12,19,1,1,0,1,2,2,2,2,0,5.198497031265826,14.994088935986197,1
7.575071699507561,0,2.8,1,8,0,2.833213344056216,0.1,4.61512051684126,5,10,6.448889394146858,7.57095858316901,8.197263371414335,9,7,17,0,1,0,3,2,0,2,0,0,4.1588830833596715,14.017749931498281,0
7.425953657077541,1,2.3,1,11,0,2.0794415416798357,0.5,5.262690188904886,1,14,6.037870919922137,7.475339236566737,6.354370040797351,5,3,19,1,0,0,0,2,0,2,2,1,2.772588722239781,13.510254971895328,1
7.357556200910353,0,0.5,1,3,0,3.1354942159291497,0.5,4.787491742782046,6,6,6.302618975744905,7.3914152346753585,7.746300662231439,9,1,18,1,0,0,2,2,0,2,0,1,2.302585092994046,13.691585448330658,1
7.212294468500341,0,2.3,0,10,1,3.1780538303479458,0.2,4.890349128221754,5,16,6.480044561926653,6.79346613258001,6.78105762593618,19,4,8,1,1,0,0,2,0,0,1,0,4.343805421853684,13.270855793693954,1
7.2254814727822945,1,1.9,1,1,1,3.4011973816621555,0.9,4.955827057601261,6,12,7.107425474110705,7.207118856207756,7.920446505142607,15,2,7,1,1,1,3,2,1,1,1,2,3.4339872044851463,14.31298403726475,1
7.427738840532894,1,2.5,1,6,0,2.9444389791664403,0.3,5.123963979403259,1,7,6.7464121285733745,6.913737350659685,7.725771441587952,5,3,20,1,1,1,2,2,1,1,2,0,2.772588722239781,13.657980340594353,1
7.075808863978387,0,0.5,0,7,1,2.1972245773362196,0.5,4.9344739331306915,8,16,5.62040086571715,6.894670039433482,7.849323818040561,19,17,19,1,0,0,2,2,0,0,1,1,5.780743515792329,12.51043114025798,1
6.400257445308821,1,1.4,0,4,1,1.6094379124341003,0.1,5.043425116919247,4,13,5.877735781779639,6.641182169740591,6.278521424165844,12,8,10,1,1,1,0,2,0,0,1,0,4.574710978503383,12.514810236552563,1
6.251903883165888,1,2.4,0,0,1,4.143134726391533,0.6,4.859812404361672,6,0,6.194405391104672,6.566672429803241,7.83002808253384,16,12,7,1,1,1,1,2,0,0,1,1,5.262690188904886,12.757630339773375,1
6.901737206656574,1,2.3,1,0,0,2.833213344056216,0.4,4.672828834461906,7,13,6.052089168924417,7.402451520818244,7.01571242048723,14,1,6,0,0,1,0,2,0,2,0,0,2.70805020110221,13.451576472956184,0
7.397561535524052,0,0.5,0,2,1,2.6390573296152584,0.5,5.117993812416755,2,16,6.8679744089702925,7.459338895220296,7.684324067681155,12,3,8,1,1,0,2,2,1,2,2,1,3.6109179126442243,14.325696577226907,1
6.274762021241939,1,2.6,0,1,0,3.713572066704308,0.9,4.77912349311153,6,2,6.70808408385307,6.994849985833071,7.114769448366463,16,11,2,0,1,0,0,2,1,1,0,2,5.176149732573829,13.700796433379333,0
7.528869256642251,0,0.5,1,2,1,4.02535169073515,0.7,4.430816798843313,6,3,5.278114659230517,6.684611727667927,6.517671272912275,15,0,4,1,0,1,0,2,0,0,0,1,0.0,11.956366922588684,1
6.831953565565855,1,0.8,0,6,1,4.0943445622221,0.8,5.087596335232384,7,14,4.442651256490317,6.677083461247136,5.54907608489522,18,7,2,1,0,1,0,2,0,0,2,2,4.844187086458591,11.106655032675572,1
7.51479976048867,0,2.1,0,7,1,3.713572066704308,0.1,4.605170185988092,4,11,0.0,7.59488438721652,8.214194414852564,13,0,16,1,1,0,3,2,0,2,0,0,0.0,0.0,1
7.436617265234227,0,1.7,0,1,0,2.6390573296152584,0.9,4.584967478670572,3,2,5.19295685089021,6.650279048587422,6.261491684321042,5,0,4,0,1,1,0,2,0,0,0,2,0.0,11.836377592357714,0
7.326465613840322,0,2.1,0,0,0,3.4965075614664802,0.7,5.303304908059076,1,10,5.1298987149230735,7.122866658599083,7.976938756959434,11,10,15,1,1,0,2,2,0,1,2,1,4.709530201312334,12.24602866520242,1
6.594413459749778,1,1.3,1,6,0,1.9459101490553132,0.9,5.123963979403259,7,10,7.00033446027523,7.052721049232323,7.9420068084898565,10,1,17,0,0,0,2,2,1,1,2,2,2.3978952727983707,14.051278880427837,0
6.641182169740591,0,2.9,0,0,1,2.9444389791664403,0.1,5.0369526024136295,7,0,1.9459101490553132,6.677083461247136,6.9726062513017535,11,1,16,1,1,0,0,2,0,0,1,0,2.4849066497880004,8.46779284112111,1
7.293697720601438,1,1.7,1,6,0,3.828641396489095,0.1,4.804021044733257,1,9,6.656726524178391,6.994849985833071,8.089482474360754,10,1,14,1,0,1,3,2,1,1,1,0,2.3978952727983707,13.649374506325266,1
7.503840746698951,0,1.4,1,1,1,2.302585092994046,0.4,4.955827057601261,2,2,6.6293632534374485,6.668228248417403,8.176672771948455,18,12,16,1,0,0,3,2,1,0,1,0,5.37989735354046,13.294999851497048,1
6.380122536899765,1,0.5,0,1,1,4.0943445622221,0.7,4.990432586778736,8,4,6.633318433280377,7.527793987721444,5.8944028342648505,16,10,6,1,1,1,0,2,1,2,1,1,5.081404364984463,14.159258405877374,1
7.306531398939505,0,2.1,1,0,0,2.302585092994046,0.4,5.135798437050262,3,1,6.828712071641684,7.473069088032197,7.416979621381154,9,3,14,1,0,1,1,2,1,2,2,0,3.332204510175204,14.300130595171783,1
7.57353126274595,0,1.6,1,0,1,4.060443010546419,0.3,5.278114659230517,4,1,6.612041034833092,7.469654172932128,6.597145701886651,14,1,14,1,1,0,1,2,1,2,2,0,2.70805020110221,14.079780697405397,1
7.513163545234075,0,1.4,1,2,0,3.784189633918261,0.9,5.017279836814924,5,5,6.416732282512326,7.231287004327616,8.251924713801357,17,7,13,1,1,1,3,2,0,1,1,2,4.787491742782046,13.645661297707782,1
7.349230824613334,0,2.8,1,7,0,3.1780538303479458,0.1,4.663439094112067,6,18,6.551080335043404,7.30854279753919,7.68937110752969,13,9,20,1,0,1,2,2,1,1,0,0,4.770684624465665,13.857524481854405,1
6.822197390620491,1,0.5,0,1,1,3.4657359027997265,0.5,4.48863636973214,6,2,6.049733455231958,6.813444599510896,8.138856750696325,19,2,13,1,1,0,3,2,0,0,0,1,3.6635616461296463,12.859719873953262,1
7.067319848653476,1,2.1,1,4,0,3.7376696182833684,0.1,4.564348191467836,3,7,7.181591944611865,7.541683099882111,7.010311867307229,7,3,5,0,0,0,1,2,2,2,0,0,3.091042453358316,14.721984058127177,0
7.457609289715606,1,1.1,0,4,1,2.5649493574615367,0.8,4.787491742782046,8,9,6.715383386334681,6.782192056006791,7.1770187659099,16,7,11,1,0,1,1,2,1,0,0,2,4.727387818712341,13.495229533361426,1
6.423246963533519,1,0.5,1,0,0,3.7612001156935624,0.6,5.099866427824199,6,4,4.653960350157523,7.417580402414544,7.701652362642226,7,4,18,0,0,1,1,2,0,2,2,1,3.367295829986474,12.061376298982163,0
6.434546518787453,1,1.9,1,12,0,2.4849066497880004,0.8,5.267858159063328,8,14,6.634633357861686,7.583247524303362,8.065893546964274,5,0,4,1,1,1,2,2,1,2,2,2,0.0,14.21605759214847,1
7.31455283232408,0,1.1,0,12,1,1.0986122886681098,0.2,5.236441962829949,1,15,5.293304824724492,6.963189985870238,7.81923445385907,13,12,16,1,1,1,2,2,0,1,2,0,5.056245805348308,12.250515277624542,1
7.193685818395112,0,1.1,0,11,0,3.6375861597263857,0.7,4.844187086458591,7,20,7.00669522683704,7.401231264413015,7.681099001536359,10,1,4,1,0,0,2,2,1,2,1,1,2.3978952727983707,14.406410150453631,1
7.486613313139955,1,0.5,0,8,0,2.70805020110221,0.6,5.214935757608986,8,11,6.814542897259958,7.356918242356021,7.504942068396171,12,7,7,0,0,1,2,2,1,2,2,1,4.442651256490317,14.169725177786237,0
6.949856455000773,0,2.2,0,15,1,2.4849066497880004,0.6,4.941642422609304,5,16,4.23410650459726,6.926577033222725,7.946971357693591,18,0,2,1,0,0,2,2,0,1,1,1,0.0,11.145117348039163,1
6.368187186350492,0,0.5,1,3,0,3.332204510175204,0.2,5.1298987149230735,3,10,6.893656354602635,7.259116128097101,7.798933310041217,19,2,2,1,1,1,2,2,1,1,2,0,3.6635616461296463,14.151054506716736,1
